Image Name,Classification
file1938.jpg,Malicious
file1086.jpg,Malicious
file939.jpg,Malicious
file1079.jpg,Malicious
file1051.jpg,Malicious
file911.jpg,Malicious
file1737.jpg,Malicious
file8.jpg,Malicious
file905.jpg,Malicious
file1045.jpg,Malicious
file252.jpg,Malicious
file534.jpg,Malicious
file520.jpg,Malicious
file246.jpg,Malicious
file1723.png,Malicious
file1290.jpg,Malicious
file508.jpg,Malicious
file1284.jpg,Malicious
file2000.jpg,Malicious
file291.jpg,Malicious
file285.jpg,Malicious
file1535.jpg,Malicious
file1253.jpg,Malicious
file1247.jpg,Malicious
file326.jpg,Malicious
file440.jpg,Malicious
file454.jpg,Malicious
file332.jpg,Malicious
file1657.png,Malicious
file468.jpg,Malicious
file1643.png,Malicious
file483.jpg,Malicious
file497.jpg,Malicious
file1694.png,Malicious
file12.jpg,Malicious
file1680.png,Malicious
file642.jpg,Non-Malicious
file1469.png,Malicious
file1864.jpg,Malicious
file124.jpg,Malicious
file130.jpg,Malicious
file1870.jpg,Malicious
file656.jpg,Malicious
file1333.png,Malicious
file1858.jpg,Malicious
file118.jpg,Malicious
file1455.png,Malicious
file1441.png,Malicious
file1327.png,Malicious
file681.jpg,Malicious
file859.jpg,Malicious
file1119.jpg,Malicious
file695.jpg,Malicious
file865.jpg,Malicious
file1125.jpg,Malicious
file1496.png,Malicious
file1482.png,Malicious
file1131.jpg,Non-Malicious
file871.jpg,Malicious
file849.jpg,Malicious
file1109.jpg,Malicious
file691.jpg,Malicious
file685.jpg,Malicious
file875.jpg,Malicious
file1135.jpg,Malicious
file1486.png,Malicious
file1492.png,Malicious
file1121.jpg,Malicious
file861.jpg,Malicious
file652.jpg,Malicious
file1479.png,Malicious
file1874.jpg,Malicious
file134.jpg,Malicious
file120.jpg,Malicious
file1860.jpg,Malicious
file646.jpg,Malicious
file1323.png,Malicious
file1848.jpg,Malicious
file108.jpg,Malicious
file1445.png,Malicious
file1451.png,Malicious
file1337.png,Malicious
file493.jpg,Malicious
file487.jpg,Malicious
file1684.png,Malicious
file16.jpg,Malicious
file1690.png,Malicious
file336.jpg,Malicious
file450.jpg,Malicious
file444.jpg,Malicious
file322.jpg,Malicious
file1647.png,Malicious
file478.jpg,Malicious
file1653.png,Malicious
file281.jpg,Malicious
file295.jpg,Malicious
file2004.jpg,Malicious
file1243.jpg,Malicious
file1257.jpg,Non-Malicious
file242.jpg,Malicious
file524.jpg,Malicious
file530.jpg,Malicious
file256.jpg,Malicious
file518.jpg,Malicious
file1280.jpg,Malicious
file1294.jpg,Malicious
file1727.png,Malicious
file929.jpg,Malicious
file1069.jpg,Malicious
file1041.jpg,Malicious
file901.jpg,Malicious
file1733.jpg,Malicious
file915.jpg,Malicious
file1055.jpg,Malicious
file726.jpg,Malicious
file1900.jpg,Malicious
file1914.jpg,Malicious
file1519.png,Malicious
file732.jpg,Malicious
file1082.jpg,Malicious
file1531.png,Malicious
file1525.png,Malicious
file1928.jpg,Malicious
file1096.jpg,Malicious
file1929.jpg,Malicious
file1524.png,Malicious
file1097.jpg,Malicious
file1083.jpg,Malicious
file1530.png,Malicious
file1915.jpg,Malicious
file733.jpg,Malicious
file727.jpg,Malicious
file1901.jpg,Malicious
file1732.jpg,Malicious
file914.jpg,Malicious
file1054.jpg,Malicious
file1295.png,Malicious
file1040.jpg,Malicious
file900.jpg,Malicious
file928.jpg,Malicious
file1068.jpg,Malicious
file1726.png,Malicious
file1281.jpg,Malicious
file519.jpg,Malicious
file531.jpg,Malicious
file257.jpg,Malicious
file243.jpg,Malicious
file525.jpg,Malicious
file1256.jpg,Malicious
file1242.jpg,Malicious
file2005.jpg,Malicious
file294.jpg,Non-Malicious
file1518.jpg,Malicious
file280.jpg,Malicious
file479.jpg,Malicious
file1652.png,Malicious
file1646.png,Malicious
file445.jpg,Malicious
file323.jpg,Malicious
file337.jpg,Malicious
file451.jpg,Malicious
file1691.png,Malicious
file1685.png,Malicious
file17.jpg,Malicious
file486.jpg,Malicious
file492.jpg,Malicious
file1450.png,Malicious
file1336.png,Malicious
file1322.png,Malicious
file1444.png,Malicious
file1849.jpg,Malicious
file109.jpg,Malicious
file121.jpg,Malicious
file647.jpg,Malicious
file653.jpg,Malicious
file1875.jpg,Malicious
file135.jpg,Malicious
file1478.png,Malicious
file1493.png,Malicious
file1120.jpg,Malicious
file860.jpg,Malicious
file874.jpg,Malicious
file1134.jpg,Malicious
file1487.png,Malicious
file684.jpg,Malicious
file690.jpg,Malicious
file848.jpg,Malicious
file1108.jpg,Malicious
file686.jpg,Malicious
file692.jpg,Malicious
file862.jpg,Malicious
file1122.jpg,Malicious
file1491.png,Malicious
file1485.png,Malicious
file1888.jpg,Malicious
file1136.jpg,Non-Malicious
file876.jpg,Malicious
file1308.png,Malicious
file645.jpg,Malicious
file1863.jpg,Malicious
file123.jpg,Malicious
file137.jpg,Malicious
file1877.jpg,Malicious
file651.jpg,Malicious
file889.jpg,Malicious
file679.jpg,Malicious
file1334.png,Malicious
file1452.png,Malicious
file1446.png,Malicious
file1320.png,Malicious
file484.jpg,Malicious
file490.jpg,Malicious
file29.jpg,Malicious
file1693.png,Non-Malicious
file15.jpg,Malicious
file1687.png,Non-Malicious
file321.jpg,Malicious
file447.jpg,Malicious
file453.jpg,Non-Malicious
file335.jpg,Malicious
file1678.png,Malicious
file1650.png,Malicious
file1644.png,Malicious
file309.jpg,Malicious
file296.jpg,Malicious
file2007.jpg,Malicious
file1268.jpg,Malicious
file282.jpg,Malicious
file1254.jpg,Malicious
file1240.jpg,Malicious
file1718.png,Malicious
file255.jpg,Malicious
file533.jpg,Malicious
file527.jpg,Malicious
file241.jpg,Malicious
file269.jpg,Malicious
file1724.png,Malicious
file1283.jpg,Malicious
file1056.jpg,Malicious
file916.jpg,Malicious
file1730.jpg,Malicious
file902.jpg,Malicious
file1042.jpg,Malicious
file1297.png,Malicious
file731.jpg,Malicious
file1917.jpg,Malicious
file1903.jpg,Malicious
file725.jpg,Malicious
file1095.jpg,Malicious
file1526.png,Malicious
file1532.png,Malicious
file1081.jpg,Malicious
file719.jpg,Malicious
file1533.png,Malicious
file718.jpg,Malicious
file1080.jpg,Malicious
file1094.jpg,Malicious
file1527.png,Malicious
file1902.jpg,Malicious
file724.jpg,Malicious
file730.jpg,Malicious
file1916.jpg,Malicious
file1296.png,Malicious
file903.jpg,Malicious
file1043.jpg,Malicious
file1057.jpg,Malicious
file917.jpg,Malicious
file1731.jpg,Malicious
file1282.jpg,Malicious
file1725.png,Malicious
file268.jpg,Malicious
file526.jpg,Malicious
file240.jpg,Malicious
file254.jpg,Malicious
file1719.png,Malicious
file532.jpg,Malicious
file1241.jpg,Malicious
file1255.jpg,Malicious
file283.jpg,Malicious
file2006.jpg,Malicious
file297.jpg,Malicious
file1269.jpg,Malicious
file308.jpg,Malicious
file1645.png,Malicious
file1651.png,Malicious
file452.jpg,Malicious
file1679.png,Malicious
file334.jpg,Malicious
file320.jpg,Malicious
file446.jpg,Malicious
file14.jpg,Malicious
file1686.png,Malicious
file1692.png,Malicious
file28.jpg,Malicious
file491.jpg,Malicious
file485.jpg,Malicious
file1447.png,Malicious
file1321.png,Malicious
file1335.png,Malicious
file678.jpg,Malicious
file1453.png,Malicious
file136.jpg,Malicious
file1876.jpg,Malicious
file888.jpg,Malicious
file650.jpg,Malicious
file644.jpg,Malicious
file1309.png,Non-Malicious
file1862.jpg,Malicious
file122.jpg,Non-Malicious
file1889.jpg,Malicious
file1484.png,Malicious
file1137.jpg,Malicious
file877.jpg,Malicious
file863.jpg,Malicious
file1123.jpg,Malicious
file1490.png,Malicious
file693.jpg,Malicious
file687.jpg,Malicious
file804.jpg,Malicious
file1144.jpg,Malicious
file1391.png,Malicious
4.jpg,Malicious
file1385.png,Malicious
file1150.jpg,Malicious
file810.jpg,Malicious
file838.jpg,Malicious
file1178.jpg,Malicious
file186.jpg,Malicious
file192.jpg,Malicious
file1352.png,Malicious
file1187.jpg,Malicious
file1839.jpg,Malicious
file179.jpg,Malicious
file1434.png,Malicious
file1193.jpg,Malicious
file1346.png,Malicious
file623.jpg,Malicious
file1408.png,Malicious
file1805.jpg,Malicious
file145.jpg,Malicious
file151.jpg,Malicious
file1811.jpg,Malicious
file637.jpg,Malicious
file1420.jpg,Malicious
file67.jpg,Malicious
file73.jpg,Malicious
file384.jpg,Malicious
file390.jpg,Malicious
file1636.png,Malicious
file409.jpg,Malicious
file1622.png,Malicious
file347.jpg,Malicious
file98.jpg,Malicious
file421.jpg,Malicious
file435.jpg,Malicious
file353.jpg,Malicious
file1232.jpg,Malicious
file1226.jpg,Malicious
file596.jpg,Malicious
file582.jpg,Malicious
file569.jpg,Malicious
file233.jpg,Malicious
file555.jpg,Malicious
file541.jpg,Malicious
file227.jpg,Malicious
file1030.jpg,Malicious
file970.jpg,Malicious
file1583.png,Malicious
file1756.jpg,Malicious
file1742.jpg,Malicious
file1597.png,Malicious
file964.jpg,Malicious
file1024.jpg,Malicious
file794.jpg,Malicious
file780.jpg,Malicious
file958.jpg,Malicious
file1018.jpg,Malicious
file1795.jpg,Malicious
file1540.png,Malicious
file1554.png,Malicious
file1959.jpg,Malicious
file1781.jpg,Malicious
file757.jpg,Malicious
file1971.jpg,Malicious
file1965.jpg,Malicious
file1568.png,Malicious
file743.jpg,Malicious
file1569.png,Malicious
file1964.jpg,Malicious
file742.jpg,Malicious
file756.jpg,Malicious
file1970.jpg,Malicious
file1780.jpg,Malicious
file1958.jpg,Malicious
file1555.png,Malicious
file1541.png,Malicious
file1794.jpg,Malicious
file959.jpg,Malicious
file1019.jpg,Malicious
file781.jpg,Malicious
file795.jpg,Malicious
file1596.png,Malicious
file1743.jpg,Malicious
file965.jpg,Malicious
file1025.jpg,Malicious
file1031.jpg,Malicious
file971.jpg,Malicious
file1757.jpg,Malicious
file1582.png,Malicious
file540.jpg,Non-Malicious
file226.jpg,Malicious
file232.jpg,Malicious
file554.jpg,Malicious
file568.jpg,Malicious
file583.jpg,Malicious
file597.jpg,Malicious
file1227.jpg,Malicious
file1233.jpg,Non-Malicious
file434.jpg,Malicious
file352.jpg,Malicious
file346.jpg,Malicious
file420.jpg,Malicious
file99.jpg,Malicious
file408.jpg,Malicious
file1623.png,Malicious
file1637.png,Malicious
file391.jpg,Malicious
file385.jpg,Malicious
file72.jpg,Malicious
file66.jpg,Malicious
file150.jpg,Malicious
file1810.jpg,Malicious
file636.jpg,Malicious
file622.jpg,Malicious
file1804.jpg,Malicious
file144.jpg,Malicious
file1409.png,Malicious
file1421.png,Malicious
file1347.png,Malicious
file1192.jpg,Malicious
file1186.jpg,Malicious
file1353.png,Malicious
file1435.png,Malicious
file1838.jpg,Malicious
file178.jpg,Malicious
file193.jpg,Malicious
file839.jpg,Malicious
file1179.jpg,Malicious
file187.jpg,Malicious
5.jpg,Malicious
file1151.jpg,Malicious
file811.jpg,Malicious
file1384.png,Malicious
file1390.png,Malicious
file805.jpg,Malicious
file1145.jpg,Malicious
file1386.png,Malicious
file813.jpg,Malicious
file1153.jpg,Malicious
file1147.jpg,Malicious
file807.jpg,Malicious
file1392.png,Non-Malicious
file191.jpg,Malicious
file185.jpg,Malicious
file608.jpg,Malicious
file1190.jpg,Malicious
file1423.png,Malicious
file1437.png,Malicious
file1351.png,Malicious
file1184.jpg,Malicious
file1379.png,Malicious
file634.jpg,Malicious
file1812.jpg,Malicious
file152.jpg,Malicious
file146.jpg,Malicious
file1806.jpg,Malicious
file620.jpg,Malicious
file70.jpg,Malicious
file64.jpg,Malicious
file1345.jpg,Malicious
file393.jpg,Malicious
file58.jpg,Malicious
file387.jpg,Malicious
file1621.png,Malicious
file1635.png,Malicious
file378.jpg,Malicious
file350.jpg,Malicious
file436.jpg,Malicious
file422.jpg,Malicious
file344.jpg,Malicious
file1609.png,Malicious
file1225.jpg,Malicious
file1231.jpg,Malicious
file1219.jpg,Malicious
file581.jpg,Malicious
file595.jpg,Malicious
file218.jpg,Malicious
file224.jpg,Malicious
file542.jpg,Malicious
file556.jpg,Malicious
file230.jpg,Malicious
file1027.jpg,Malicious
file967.jpg,Malicious
file1741.jpg,Malicious
file1999.jpg,Malicious
file1594.png,Malicious
file1580.png,Malicious
file1755.jpg,Malicious
file973.jpg,Malicious
file1033.jpg,Malicious
file783.jpg,Malicious
file1769.jpg,Malicious
file797.jpg,Malicious
file1557.png,Malicious
file1782.jpg,Malicious
file1796.jpg,Malicious
file1543.png,Malicious
file768.jpg,Malicious
file998.jpg,Malicious
file740.jpg,Malicious
file1966.jpg,Malicious
file1972.jpg,Malicious
file754.jpg,Malicious
file1973.jpg,Malicious
file755.jpg,Malicious
file741.jpg,Malicious
file999.jpg,Malicious
file1967.jpg,Malicious
file1542.png,Malicious
file1797.jpg,Malicious
file769.jpg,Malicious
file1783.jpg,Malicious
file1556.png,Malicious
file1768.jpg,Malicious
file796.jpg,Malicious
file782.jpg,Non-Malicious
file1754.jpg,Malicious
file1581.png,Malicious
file972.jpg,Non-Malicious
file1032.jpg,Malicious
file1026.jpg,Malicious
file966.jpg,Malicious
file1595.png,Malicious
file1998.jpg,Malicious
file1740.jpg,Malicious
file557.jpg,Malicious
file231.jpg,Malicious
file225.jpg,Malicious
file543.jpg,Malicious
file219.jpg,Malicious
file594.jpg,Non-Malicious
file580.jpg,Malicious
file1218.jpg,Malicious
file1230.jpg,Malicious
file1224.jpg,Malicious
file423.jpg,Malicious
file1608.png,Malicious
file345.jpg,Malicious
file351.jpg,Malicious
file437.jpg,Non-Malicious
file379.jpg,Malicious
file1634.png,Malicious
file1620.png,Malicious
file59.jpg,Malicious
file386.jpg,Malicious
file392.jpg,Malicious
file65.jpg,Malicious
file71.jpg,Malicious
file147.jpg,Malicious
file1807.jpg,Malicious
file621.jpg,Malicious
file635.jpg,Malicious
file1378.png,Malicious
file1813.jpg,Malicious
file153.jpg,Malicious
file1436.png,Malicious
file1185.jpg,Malicious
file1350.png,Malicious
file1344.png,Malicious
file1191.jpg,Malicious
file609.jpg,Malicious
file1422.png,Malicious
file184.jpg,Malicious
file190.jpg,Malicious
file1393.png,Malicious
file1146.jpg,Non-Malicious
file806.jpg,Malicious
file812.jpg,Malicious
file1152.jpg,Malicious
file1387.png,Malicious
file194.jpg,Malicious
file180.jpg,Malicious
2.jpg,Non-Malicious
file1383.png,Malicious
file1156.jpg,Malicious
file816.jpg,Malicious
file802.jpg,Malicious
file1142.jpg,Malicious
file1397.png,Malicious
file157.jpg,Malicious
file1817.jpg,Malicious
file631.jpg,Malicious
file625.jpg,Malicious
file1368.png,Malicious
file1803.jpg,Malicious
file143.jpg,Malicious
file1426.png,Malicious
file1195.jpg,Malicious
file1340.png,Malicious
file1354.png,Malicious
file619.jpg,Malicious
file1181.jpg,Malicious
file1432.png,Malicious
file49.jpg,Malicious
file396.jpg,Malicious
file382.jpg,Malicious
file75.jpg,Malicious
file61.jpg,Malicious
file433.jpg,Malicious
file1618.png,Malicious
file355.jpg,Malicious
file341.jpg,Malicious
file427.jpg,Malicious
file369.jpg,Malicious
file1624.png,Malicious
file1630.png,Malicious
file584.jpg,Malicious
file1208.jpg,Malicious
file590.jpg,Malicious
file1220.jpg,Malicious
file1234.jpg,Malicious
file547.jpg,Malicious
file221.jpg,Malicious
file235.jpg,Malicious
file553.jpg,Malicious
file209.jpg,Malicious
file1778.jpg,Malicious
file786.jpg,Malicious
file792.jpg,Malicious
file1744.jpg,Malicious
file1591.png,Malicious
file962.jpg,Malicious
file1022.jpg,Malicious
file1036.jpg,Malicious
file976.jpg,Malicious
file1585.png,Malicious
file1750.jpg,Malicious
file1988.jpg,Malicious
file1963.jpg,Malicious
file745.jpg,Malicious
file989.jpg,Malicious
file751.jpg,Malicious
file1977.jpg,Malicious
file1552.png,Non-Malicious
file1787.jpg,Malicious
file779.jpg,Malicious
file1793.jpg,Malicious
file1546.png,Malicious
file1547.png,Malicious
file1792.jpg,Malicious
file1786.jpg,Malicious
file1553.png,Malicious
file778.jpg,Malicious
file750.jpg,Malicious
file988.jpg,Malicious
file1976.jpg,Malicious
file1962.jpg,Malicious
file744.jpg,Malicious
file1037.jpg,Malicious
file977.jpg,Malicious
file1989.jpg,Malicious
file1751.jpg,Malicious
file1584.png,Malicious
file1590.png,Malicious
file1745.jpg,Malicious
file963.jpg,Malicious
file1023.jpg,Malicious
file793.jpg,Malicious
file1779.jpg,Malicious
file787.jpg,Malicious
file208.jpg,Malicious
file234.jpg,Malicious
file552.jpg,Malicious
file546.jpg,Malicious
file220.jpg,Malicious
file1235.jpg,Malicious
file1221.jpg,Malicious
file591.jpg,Malicious
file1209.jpg,Non-Malicious
file585.jpg,Malicious
file1631.png,Malicious
file1625.png,Malicious
file368.jpg,Malicious
file340.jpg,Malicious
file426.jpg,Malicious
file432.jpg,Malicious
file354.jpg,Malicious
file1619.png,Malicious
file60.jpg,Malicious
file74.jpg,Malicious
file383.jpg,Malicious
file48.jpg,Malicious
file397.jpg,Malicious
file1180.jpg,Malicious
file618.jpg,Malicious
file1355.png,Malicious
file1433.png,Malicious
file1427.png,Malicious
file1341.png,Malicious
file1194.jpg,Malicious
file1369.png,Non-Malicious
file624.jpg,Malicious
file1802.jpg,Malicious
file142.jpg,Malicious
file156.jpg,Malicious
file1816.jpg,Malicious
file630.jpg,Malicious
file1396.png,Malicious
file803.jpg,Malicious
file1143.jpg,Malicious
3.jpg,Malicious
file1157.jpg,Non-Malicious
file817.jpg,Malicious
file1382.png,Malicious
file181.jpg,Malicious
file195.jpg,Malicious
file183.jpg,Malicious
file829.jpg,Malicious
file1169.jpg,Malicious
file197.jpg,Malicious
file1141.jpg,Malicious
file801.jpg,Malicious
file1394.png,Malicious
file1380.png,Malicious
file815.jpg,Malicious
file1155.jpg,Malicious
1.jpg,Non-Malicious
file140.jpg,Malicious
file1800.jpg,Malicious
file626.jpg,Malicious
file632.jpg,Malicious
file1814.jpg,Malicious
file154.jpg,Malicious
file1419.png,Malicious
file1431.png,Malicious
file1357.png,Malicious
file1182.jpg,Malicious
file1196.jpg,Malicious
file1343.png,Malicious
file1425.png,Malicious
file1828.jpg,Malicious
file168.jpg,Malicious
file381.jpg,Malicious
file395.jpg,Malicious
file62.jpg,Malicious
file76.jpg,Malicious
file424.jpg,Malicious
file342.jpg,Malicious
file356.jpg,Non-Malicious
file430.jpg,Malicious
file89.jpg,Malicious
file418.jpg,Malicious
file1633.png,Malicious
file1627.png,Malicious
file593.jpg,Malicious
file587.jpg,Malicious
file1237.jpg,Non-Malicious
file1223.jpg,Malicious
file550.jpg,Malicious
file236.jpg,Malicious
file222.jpg,Malicious
file544.jpg,Malicious
file578.jpg,Malicious
file791.jpg,Malicious
file949.jpg,Malicious
file1009.jpg,Malicious
file785.jpg,Malicious
file1586.png,Malicious
file1753.jpg,Malicious
file975.jpg,Malicious
file1035.jpg,Malicious
file1021.jpg,Malicious
file961.jpg,Malicious
file1747.jpg,Malicious
file1592.png,Malicious
file1579.png,Malicious
file1974.jpg,Malicious
file752.jpg,Malicious
file746.jpg,Malicious
file1960.jpg,Malicious
file1948.jpg,Malicious
file1790.jpg,Malicious
file1545.png,Malicious
file1551.png,Malicious
file1784.jpg,Malicious
file1785.jpg,Malicious
file1550.png,Malicious
file1544.png,Malicious
file1791.jpg,Malicious
file1949.jpg,Malicious
file747.jpg,Malicious
file1961.jpg,Malicious
file1975.jpg,Malicious
file1578.png,Malicious
file753.jpg,Malicious
file1020.jpg,Malicious
file960.jpg,Non-Malicious
file1593.png,Malicious
file1746.jpg,Malicious
file1752.jpg,Malicious
file1587.png,Malicious
file974.jpg,Malicious
file1034.jpg,Malicious
file784.jpg,Malicious
file948.jpg,Malicious
file1008.jpg,Malicious
file790.jpg,Malicious
file579.jpg,Malicious
file223.jpg,Malicious
file545.jpg,Malicious
file551.jpg,Malicious
file237.jpg,Malicious
file1222.jpg,Malicious
file1236.jpg,Malicious
file586.jpg,Malicious
file592.jpg,Malicious
file1626.png,Malicious
file419.jpg,Malicious
file1632.png,Malicious
file357.jpg,Malicious
file88.jpg,Malicious
file431.jpg,Malicious
file425.jpg,Malicious
file343.jpg,Malicious
file77.jpg,Malicious
file63.jpg,Malicious
file394.jpg,Malicious
file380.jpg,Malicious
file1342.png,Malicious
file1197.jpg,Malicious
file1829.jpg,Malicious
file169.jpg,Malicious
file1424.png,Malicious
file1430.png,Malicious
file1183.jpg,Malicious
file1356.png,Malicious
file633.jpg,Non-Malicious
file1418.png,Malicious
file1815.jpg,Malicious
file155.jpg,Malicious
file141.jpg,Malicious
file1801.jpg,Malicious
file627.jpg,Non-Malicious
file814.jpg,Malicious
file1154.jpg,Malicious
file1381.png,Malicious
file1395.png,Malicious
file1140.jpg,Malicious
file800.jpg,Malicious
file828.jpg,Malicious
file1168.jpg,Malicious
file196.jpg,Malicious
file182.jpg,Malicious
