Mean,StdDev,Min,Max,Range,Mode
0.3951213889614088,0.010284037822010452,0.3773919688016297,0.4080889895005262,0.030697020698896516,Normal
0.39072561068360945,0.011154859384074923,0.373094975892442,0.4002038414261236,0.02710886553368158,Normal
0.3837342069852546,0.008879442629814159,0.3703440679899186,0.398227679222602,0.027883611232683403,Normal
0.3905740672172955,0.012672626509746258,0.373765665657103,0.4077335650723422,0.0339678994152392,Normal
0.387902801095673,0.010666669556723117,0.3716860702280523,0.4075175424004285,0.0358314721723762,Normal
0.3904171856706874,0.012170629908100444,0.3699869442132442,0.4068234761310086,0.036836531917764426,Normal
0.39131423275956795,0.010102990889639169,0.3710679563900323,0.4085032320060199,0.037435275615987584,Normal
0.38435968202008686,0.011047698920152942,0.3702421562067467,0.4062065257602215,0.03596436955347476,Normal
0.39098325699688424,0.012005034627139389,0.3702316904074746,0.4061163218603801,0.03588463145290549,Normal
0.39017488770364295,0.010258084179315508,0.3741434902217586,0.4038263820990154,0.029682891877256812,Normal
0.39045056655652843,0.010251311675959628,0.3700568708138589,0.403180919838395,0.033124049024536084,Normal
0.3903685905125956,0.013293199430142991,0.3699287575146521,0.4048846198877829,0.03495586237313081,Normal
0.3862128241490622,0.012393960918423546,0.3721201699269698,0.4081582157784596,0.03603804585148984,Normal
0.38511233687211444,0.009892047000376703,0.3705276205031367,0.4001027846119865,0.029575164108849805,Normal
0.39185039830775137,0.012709024303292172,0.3711543829807423,0.408014860982724,0.03686047800198167,Normal
0.39615133606879266,0.012662746602897648,0.3703626176664721,0.4085080412705523,0.038145423604080186,Normal
0.3830058399644274,0.012230412443988226,0.3706444900070196,0.4075911119174626,0.03694662191044301,Normal
0.39143282750709363,0.01047902564550225,0.3755656987308936,0.4054208935133013,0.029855194782407668,Normal
0.3889179579814957,0.014966875098035445,0.3707331162439085,0.4082587488009965,0.03752563255708802,Normal
0.39312944584920445,0.010708210285521162,0.3759142379389407,0.4051120933162082,0.02919785537726749,Normal
0.38889214596409044,0.0097226343788433,0.3736920069082119,0.4034728605496698,0.029780853641457883,Normal
0.3893848725861152,0.012578039524341125,0.3729937936051526,0.4058264258550034,0.03283263224985078,Normal
0.3893508658873043,0.012464608819544285,0.3724782742206291,0.4053549476746215,0.03287667345399237,Normal
0.38833227347574945,0.01350920340536087,0.3718437685069164,0.4084042135251783,0.03656044501826189,Normal
0.39390180508391776,0.012237591921176964,0.3730546819216329,0.4084392655820511,0.035384583660418245,Normal
0.39756942686351815,0.010997856249890855,0.372108150835594,0.4062227959116292,0.03411464507603518,Normal
0.39124164863107774,0.011327317231125657,0.3775229873431334,0.4074715826306617,0.0299485952875283,Normal
0.38794957623662396,0.010663755941578142,0.3732222898329899,0.4011951290385369,0.027972839205546995,Normal
0.3879311429343924,0.01125085340814864,0.369855573417738,0.4000210286513708,0.030165455233632787,Normal
0.38866742365126433,0.014863613816780636,0.3697606575337716,0.406082142489503,0.0363214849557314,Normal
0.3885538456822723,0.011975436215938442,0.3749909407027543,0.40646141439352,0.03147047369076572,Normal
0.38794553219054323,0.011528157939846519,0.3735468908648061,0.4045907294916174,0.031043838626811315,Normal
0.38675589963539003,0.011479766479502508,0.3710714634849917,0.4042004539757414,0.03312899049074969,Normal
0.38961016683967487,0.010722403212005521,0.3734781036362243,0.4032322441948816,0.02975414055865727,Normal
0.3846481818320032,0.011686385092044236,0.3703770918811077,0.401040315393316,0.03066322351220835,Normal
0.3867924851502332,0.012869079044931708,0.3701460165528434,0.4064528470693275,0.03630683051648409,Normal
0.38528693741061293,0.01034411694776852,0.3703533938138651,0.4004026140905525,0.030049220276687383,Normal
0.38851258763672775,0.013588536627016352,0.3700272600843102,0.4084737910259958,0.0384465309416856,Normal
0.39210199009430874,0.011961373288035312,0.3723956361454429,0.4083816532142615,0.0359860170688186,Normal
0.3844095192336375,0.007400892998711857,0.3744479007029064,0.3992117718844503,0.024763871181543884,Normal
0.3928687364077709,0.0070702584721894605,0.3843086683856189,0.4044996683527027,0.02019099996708379,Normal
0.3934648865828029,0.009617337408399918,0.3756327812822276,0.4054002196309038,0.02976743834867618,Normal
0.39519885498924784,0.010747739983326943,0.3718849632056906,0.4077653947492259,0.03588043154353532,Normal
0.38430186425099633,0.011072298406251183,0.3726735313747184,0.4057215822343171,0.033048050859598666,Normal
0.3831323261324026,0.009043547371818719,0.370989471902769,0.3990535605729143,0.028064088670145315,Normal
0.3827183865615165,0.013734492134003257,0.3708189287674097,0.4082620775155124,0.03744314874810273,Normal
0.3905679561771555,0.009019408371738607,0.3777152049522589,0.4055573863841045,0.02784218143184558,Normal
0.387378183103846,0.010393927596488215,0.3698192012722436,0.4059452008873498,0.03612599961510621,Normal
0.3925382400272777,0.01184876892937297,0.3722580097324804,0.4053079026509515,0.0330498929184711,Normal
0.3843349083267137,0.00869897050063112,0.3718103515043517,0.401236171115773,0.029425819611421267,Normal
0.3897443284432546,0.006774194207840816,0.3741913115710785,0.4002360464924882,0.026044734921409685,Normal
0.38582974777252443,0.015403645913460792,0.3702493894470343,0.4082752036830499,0.03802581423601564,Normal
0.39111132310699687,0.012357802654385974,0.3701166803307905,0.4045165012975086,0.03439982096671812,Normal
0.38696984785566957,0.008589331292204712,0.3735095635093977,0.3988125497771795,0.025302986267781824,Normal
0.3840257631757297,0.01183318331678411,0.3733279857969664,0.4074736906625456,0.03414570486557916,Normal
0.38804766484840103,0.012912118080017484,0.3716065076525252,0.4033990477296434,0.031792540077118236,Normal
0.3799789059458155,0.009386033251679936,0.3696911299469739,0.3961395791031133,0.02644844915613942,Normal
0.3857119433570483,0.01216268154237039,0.3701810801961147,0.4069620230463536,0.03678094285023892,Normal
0.3934034943970566,0.011454507258821234,0.3715845916556127,0.4067611012217347,0.035176509566122005,Normal
0.38892943293555376,0.01342854203492744,0.3707311940644794,0.406959019564762,0.036227825500282584,Normal
0.38492443071770466,0.010566245743752992,0.3729151855593918,0.4043671448840538,0.03145195932466199,Normal
0.38660633142393774,0.012680804118314907,0.3723993443877305,0.4061543165523897,0.033754972164659225,Normal
0.3936445097904085,0.011121101914161938,0.3748949739898887,0.4080889895005262,0.0331940155106375,Normal
0.39052570000871517,0.010068987969819745,0.373094975892442,0.3998185236090145,0.026723547716572482,Normal
0.3852029609998765,0.01136824756703336,0.3703440679899186,0.4077335650723422,0.03738949708242362,Normal
0.39085121127013633,0.01239753774693048,0.373765665657103,0.4075175424004285,0.03375187674332547,Normal
0.3872425643314733,0.009559499490213017,0.3716860702280523,0.4014113864064962,0.029725316178443928,Normal
0.38947582446403145,0.013688212491305586,0.3699869442132442,0.4068234761310086,0.036836531917764426,Normal
0.3882457054506998,0.010666513476032084,0.3702421562067467,0.4085032320060199,0.03826107579927318,Normal
0.38552817933842676,0.009864038959810742,0.3747042015634227,0.4062065257602215,0.03150232419679877,Normal
0.3937008845402425,0.010107951050366963,0.3702316904074746,0.4061163218603801,0.03588463145290549,Normal
0.39161919641181997,0.01076558600066331,0.3741434902217586,0.4038263820990154,0.029682891877256812,Normal
0.38505883526171814,0.011524468079016666,0.3699287575146521,0.4001901297497025,0.030261372235050377,Normal
0.3931170018189614,0.009844640231218994,0.3773247517154533,0.4048846198877829,0.027559868172329582,Normal
0.3851571259730919,0.012690789971280186,0.3721201699269698,0.4081582157784596,0.03603804585148984,Normal
0.3868751242209082,0.01144060105263059,0.3705276205031367,0.402513272328742,0.03198565182560531,Normal
0.39385252078280875,0.012049979002085631,0.3711543829807423,0.408439597898283,0.037285214917540666,Normal
0.3948455382375653,0.012090845400834714,0.3703626176664721,0.4085080412705523,0.038145423604080186,Normal
0.3797882842112573,0.011055589638954425,0.3706444900070196,0.4075911119174626,0.03694662191044301,Normal
0.39542410523745475,0.006983077746377083,0.383222607763118,0.4054208935133013,0.02219828575018329,Normal
0.3869893967636202,0.01510393817063868,0.3707331162439085,0.4082587488009965,0.03752563255708802,Normal
0.3920334325144804,0.011030314081808386,0.375380319919281,0.4051120933162082,0.029731773396927175,Normal
0.39084799340875287,0.008403586572034489,0.3736920069082119,0.4034728605496698,0.029780853641457883,Normal
0.3913799112546042,0.013645284718136686,0.3729937936051526,0.4058264258550034,0.03283263224985078,Normal
0.3870594212233115,0.012452564752873907,0.3724782742206291,0.4053549476746215,0.03287667345399237,Normal
0.3878536244558264,0.013673183940627567,0.3718437685069164,0.4084042135251783,0.03656044501826189,Normal
0.39708126675002464,0.010135768481966475,0.3779397956899814,0.4084392655820511,0.030499469892069753,Normal
0.3955111733290405,0.01208017436079016,0.372108150835594,0.4062227959116292,0.03411464507603518,Normal
0.38923230263088493,0.011166397933745149,0.3742852943794758,0.4074715826306617,0.033186288251185914,Normal
0.38981605158542393,0.010306146026076081,0.3732222898329899,0.4011951290385369,0.027972839205546995,Normal
0.3862627825699656,0.011997037996200033,0.369855573417738,0.3976196207853161,0.027764047367578093,Normal
0.3917281049082223,0.014365757259420459,0.3697606575337716,0.40646141439352,0.03670075685974844,Normal
0.3891246498568309,0.012124879058046344,0.3749909407027543,0.4055204299877375,0.030529489284983224,Normal
0.38294227348570736,0.009802460829468762,0.3710714634849917,0.3984268747202505,0.02735541123525881,Normal
0.3882413339247521,0.010810291007697752,0.3725654978147952,0.4042004539757414,0.03163495616094619,Normal
0.39049408509781514,0.011260210622421022,0.3734781036362243,0.4032322441948816,0.02975414055865727,Normal
0.3829300991917486,0.010355640547757753,0.3703770918811077,0.3988415907872748,0.028464498906167146,Normal
0.38790763035784387,0.012849207939460419,0.3701460165528434,0.4064528470693275,0.03630683051648409,Normal
0.38407505770723926,0.010714364422145236,0.3700272600843102,0.4004026140905525,0.030375354006242306,Normal
0.3926751895352544,0.012602286406468311,0.3737807634496315,0.4084737910259958,0.03469302757636428,Normal
0.38912570765670856,0.01139785960032524,0.3723956361454429,0.4083816532142615,0.0359860170688186,Normal
0.38675522506737825,0.009078718637791583,0.3744479007029064,0.3992117718844503,0.024763871181543884,Normal
0.3917783348416565,0.007339008316927747,0.3843086683856189,0.4044996683527027,0.02019099996708379,Normal
0.3914364778072182,0.011420338071049281,0.3718849632056906,0.4054002196309038,0.03351525642521319,Normal
0.3971183886880765,0.008907112627671373,0.3802534941344633,0.4077653947492259,0.027511900614762608,Normal
0.38278442280022545,0.010337169356839034,0.3726735313747184,0.4057215822343171,0.033048050859598666,Normal
0.3817589053965232,0.00814115131709873,0.370989471902769,0.3990535605729143,0.028064088670145315,Normal
0.38593031122189597,0.013890018560847215,0.3708189287674097,0.4082620775155124,0.03744314874810273,Normal
0.39035787898169627,0.009061382303748656,0.3777152049522589,0.4055573863841045,0.02784218143184558,Normal
0.3888636467758928,0.011432860216332757,0.3698192012722436,0.4059452008873498,0.03612599961510621,Normal
0.39206935436136425,0.011675980187684678,0.3722580097324804,0.4053079026509515,0.0330498929184711,Normal
0.3827945897921529,0.006325501068821546,0.3718103515043517,0.3910274536327526,0.019217102128400887,Normal
0.3903026169030647,0.010080000725705423,0.3741913115710785,0.4077560571616607,0.0335647455905822,Normal
0.3871742167890778,0.014440048787086587,0.3702493894470343,0.4082752036830499,0.03802581423601564,Normal
0.38955795617981404,0.012002990962500782,0.3701166803307905,0.4045165012975086,0.03439982096671812,Normal
0.3838187498107451,0.009123759808147152,0.3735095635093977,0.3988125497771795,0.025302986267781824,Normal
0.38833627316352737,0.01184435450745276,0.3733279857969664,0.4074736906625456,0.03414570486557916,Normal
0.3853880385920301,0.013011691047681328,0.3716065076525252,0.4033990477296434,0.031792540077118236,Normal
0.38251005646732816,0.011701536277241164,0.3696911299469739,0.4069620230463536,0.0372708930993797,Normal
0.3841679585446309,0.012587014611562454,0.3701810801961147,0.404968263411885,0.034787183215770345,Normal
0.3933241757262132,0.01164356605907143,0.3707311940644794,0.4067611012217347,0.03602990715725529,Normal
0.3860868172012285,0.012555655463802343,0.3729151855593918,0.406959019564762,0.0340438340053702,Normal
0.38470580804031757,0.010826287368120503,0.3723993443877305,0.4043671448840538,0.031967800496323306,Normal
0.3924027426229394,0.011374327819360692,0.3730275769168906,0.4061543165523897,0.033126739635499114,Normal
0.3883698796232106,0.012472459010627171,0.373094975892442,0.4080889895005262,0.034994013608084185,Normal
0.3941895766155246,0.0063338725206634775,0.3795300838797764,0.3998185236090145,0.020288439729238106,Normal
0.3836786844448231,0.011617957497021113,0.3703440679899186,0.4077335650723422,0.03738949708242362,Normal
0.390604169046615,0.01286593273440275,0.3716860702280523,0.4075175424004285,0.0358314721723762,Normal
0.38490309302888887,0.009687072835314505,0.3699869442132442,0.4014113864064962,0.03142444219325202,Normal
0.392451764159501,0.010855496246233895,0.3710679563900323,0.4068234761310086,0.035755519740976294,Normal
0.389806572601197,0.012068037869451749,0.3702421562067467,0.4085032320060199,0.03826107579927318,Normal
0.3865753060396121,0.010095683382064513,0.3747042015634227,0.4030805349040028,0.028376333340580095,Normal
0.3935196701892597,0.010082740605770942,0.3702316904074746,0.4061163218603801,0.03588463145290549,Normal
0.38907555720015263,0.009911251333471165,0.3741434902217586,0.403180919838395,0.029037429616636412,Normal
0.38553815755051657,0.012876755485449892,0.3699287575146521,0.401955230834033,0.03202647331938091,Normal
0.39165798153136494,0.009244640372143002,0.3797335708893964,0.4048846198877829,0.025151048998386494,Normal
0.38716041904050635,0.013157293237206194,0.3721201699269698,0.4081582157784596,0.03603804585148984,Normal
0.38559004169208205,0.011073511165512886,0.3705276205031367,0.402513272328742,0.03198565182560531,Normal
0.39612263539756104,0.011746959462959193,0.3711543829807423,0.408439597898283,0.037285214917540666,Normal
0.390727481410235,0.01347685696994605,0.3703626176664721,0.4085080412705523,0.038145423604080186,Normal
0.3826062505374258,0.012260629324198356,0.3706444900070196,0.4075911119174626,0.03694662191044301,Normal
0.3922613183502246,0.010635682058680897,0.3747607965026793,0.4054208935133013,0.030660097010622,Normal
0.39031664761866497,0.01428879229385432,0.3707331162439085,0.4082587488009965,0.03752563255708802,Normal
0.3923001396373004,0.010305828624095119,0.375380319919281,0.4051120933162082,0.029731773396927175,Normal
0.3906383874153619,0.010620578133350968,0.3736920069082119,0.4058264258550034,0.032134418946791476,Normal
0.38894912776337154,0.013096468598287963,0.3729937936051526,0.4057474938964069,0.032753700291254295,Normal
0.39121268707880197,0.01315531228627892,0.3724782742206291,0.4084042135251783,0.03592593930454918,Normal
0.3889000036875195,0.014456937752762737,0.3718437685069164,0.4084392655820511,0.03659549707513471,Normal
0.39360758488546554,0.012111172710762052,0.372108150835594,0.4063635633789434,0.034255412543349406,Normal
0.3950940493955831,0.01056486309704957,0.3775229873431334,0.4062227959116292,0.0286998085684958,Normal
0.3916522788989231,0.010930988227062692,0.3742852943794758,0.4074715826306617,0.033186288251185914,Normal
0.3891298478532461,0.009754100981793423,0.3732222898329899,0.4011951290385369,0.027972839205546995,Normal
0.3841757850161601,0.013030696815994445,0.3697606575337716,0.3992754274338643,0.02951476990009272,Normal
0.3955275069662163,0.01273401747203436,0.3700398433250193,0.40646141439352,0.03642157106850069,Normal
0.3867428904302425,0.010271505385238404,0.3749909407027543,0.4045907294916174,0.0295997887888631,Normal
0.3827871871341938,0.011072163477247213,0.3710714634849917,0.4042004539757414,0.03312899049074969,Normal
0.38952332687499236,0.009886466088832103,0.3725654978147952,0.4024020870999634,0.02983658928516819,Normal
0.3872254907423488,0.011827572905125166,0.3712835924651859,0.4032322441948816,0.03194865172969569,Normal
0.38562254283844283,0.011800627104802225,0.3703770918811077,0.4064528470693275,0.036075755188219816,Normal
0.38534687089255437,0.012081415714178749,0.3701460165528434,0.4045426494900671,0.03439663293722367,Normal
0.38825009877499517,0.012428419633403081,0.3700272600843102,0.4078377738461247,0.03781051376181449,Normal
0.39131305154149926,0.012931496625897904,0.3737807634496315,0.4084737910259958,0.03469302757636428,Normal
0.38560778076637203,0.010040191859258274,0.3723956361454429,0.4064587384665107,0.034063102321067795,Normal
0.3887880464437432,0.007660530055337605,0.3765625842685118,0.3992117718844503,0.022649187615938482,Normal
0.3934491641893044,0.00813736793502975,0.3843086683856189,0.4044996683527027,0.02019099996708379,Normal
0.39245559962254595,0.011896792584561349,0.3718849632056906,0.4077653947492259,0.03588043154353532,Normal
0.3933819994337164,0.009884980301242817,0.3797895038895824,0.405520649127933,0.025731145238350628,Normal
0.3819584703499964,0.010999792176668898,0.370989471902769,0.4057215822343171,0.034732110331548105,Normal
0.38163663885944105,0.008102235186986148,0.3708189287674097,0.3990535605729143,0.028234631805504617,Normal
0.3885708530966827,0.013992619504839947,0.3711383488539464,0.4082620775155124,0.03712372866156599,Normal
0.3876162401067039,0.009674348336664243,0.3698192012722436,0.4055573863841045,0.03573818511186089,Normal
0.3919592894401424,0.010645791963239308,0.3740373084139661,0.4059452008873498,0.031907892473383714,Normal
0.39080607325067396,0.010519454356078737,0.3722580097324804,0.4053079026509515,0.0330498929184711,Normal
0.3828616730109879,0.008795134844455394,0.3718103515043517,0.4002360464924882,0.028425694988136463,Normal
0.38753895403727334,0.010910427728406181,0.3702493894470343,0.4077560571616607,0.03750666771462641,Normal
0.39288882015190574,0.013338668779948644,0.3726113708356046,0.4082752036830499,0.03566383284744534,Normal
0.38826524138291474,0.010809071650740935,0.3701166803307905,0.4035286941572255,0.033412013826434994,Normal
0.38109290225758113,0.007699556709023615,0.3733279857969664,0.395657150945863,0.0223291651488966,Normal
0.38966583878765426,0.012350922675166597,0.3736193847634051,0.4074736906625456,0.03385430589914046,Normal
0.3842959006187687,0.012855831247719515,0.3699858369388417,0.4033990477296434,0.03341321079080173,Normal
0.38501602016987835,0.011710736826521925,0.3696911299469739,0.4069620230463536,0.0372708930993797,Normal
0.3840787743618449,0.012628963019833895,0.3701810801961147,0.404968263411885,0.034787183215770345,Normal
0.3949571912999516,0.012102873011835179,0.3707311940644794,0.406959019564762,0.036227825500282584,Normal
0.38239364686416516,0.008729486149933956,0.3729151855593918,0.3977421184164055,0.024826932857013706,Normal
0.3840206079154708,0.011509654355222082,0.3723993443877305,0.4043671448840538,0.031967800496323306,Normal
0.39553777050732764,0.01038030378958074,0.3772686211955008,0.4080889895005262,0.03082036830502538,Normal
0.38845472728233343,0.011418683660827985,0.373094975892442,0.4010059477676539,0.02791097187521191,Normal
0.3896656777403466,0.010109827754934762,0.3703440679899186,0.3998185236090145,0.029474455619095896,Normal
0.38746157722963,0.011716973905816878,0.3723974371683497,0.4077335650723422,0.03533612790399249,Normal
0.3900491056809381,0.01277604682831246,0.3716860702280523,0.4075175424004285,0.0358314721723762,Normal
0.38526332378764805,0.009241350224845107,0.3699869442132442,0.4014113864064962,0.03142444219325202,Normal
0.3920601140472632,0.010710432201210894,0.3710679563900323,0.4068234761310086,0.035755519740976294,Normal
0.3881720824502492,0.012782504503146216,0.3702421562067467,0.4085032320060199,0.03826107579927318,Normal
0.3876682444475731,0.012632740110504265,0.3702316904074746,0.4061163218603801,0.03588463145290549,Normal
0.3951169678990905,0.005292932168308579,0.3857046923762351,0.4038263820990154,0.018121689722780276,Normal
0.38704719416787714,0.00951187232514861,0.3741434902217586,0.403180919838395,0.029037429616636412,Normal
0.38851028485299394,0.014155891384797456,0.3699287575146521,0.4048846198877829,0.03495586237313081,Normal
0.3864669014670295,0.009764527108701107,0.3744191043430717,0.403244934240279,0.028825829897207333,Normal
0.38778168135102675,0.012757800163338991,0.3721201699269698,0.4081582157784596,0.03603804585148984,Normal
0.3908762750375923,0.012487475057532942,0.3705276205031367,0.408014860982724,0.03748724047958729,Normal
0.3948798421100713,0.010928560496935717,0.3711543829807423,0.408439597898283,0.037285214917540666,Normal
0.38793461585367883,0.013211885410014081,0.3703626176664721,0.4085080412705523,0.038145423604080186,Normal
0.3856288768774686,0.014314737608734012,0.3706444900070196,0.4075911119174626,0.03694662191044301,Normal
0.38992722957857195,0.012506960970775015,0.3707331162439085,0.4047536786728263,0.03402056242891782,Normal
0.38984537915682627,0.012789448644747613,0.3759142379389407,0.4082587488009965,0.03234451086205581,Normal
0.3923020976409586,0.00955375045502161,0.375380319919281,0.4051120933162082,0.029731773396927175,Normal
0.3916385016689892,0.012372309061598284,0.3736920069082119,0.4058264258550034,0.032134418946791476,Normal
0.39089513592036756,0.01217241005563589,0.3729937936051526,0.4053549476746215,0.03236115406946888,Normal
0.3883710739428013,0.013772654959645442,0.3719861188165045,0.4084042135251783,0.0364180947086738,Normal
0.38918674379550067,0.01297590584985354,0.3718437685069164,0.4084392655820511,0.03659549707513471,Normal
0.39690883159868884,0.01210023481002262,0.372108150835594,0.4063635633789434,0.034255412543349406,Normal
0.39577551333373007,0.011210645078894679,0.3775229873431334,0.4074715826306617,0.0299485952875283,Normal
0.38800412198253753,0.007415015093034765,0.3742852943794758,0.4011350521187865,0.026849757739310698,Normal
0.385529689337372,0.012297010275928767,0.369855573417738,0.4011951290385369,0.031339555620798876,Normal
0.3866892216097379,0.011182255430838516,0.3697606575337716,0.3992754274338643,0.02951476990009272,Normal
0.39473357261257414,0.01361590920401834,0.3700398433250193,0.40646141439352,0.03642157106850069,Normal
0.38942247810293373,0.009950428200735209,0.3749909407027543,0.4045907294916174,0.0295997887888631,Normal
0.3812829354064093,0.009857836098477705,0.3710714634849917,0.4042004539757414,0.03312899049074969,Normal
0.3890643414833409,0.01020716085734816,0.3725654978147952,0.4024020870999634,0.02983658928516819,Normal
0.38588289498691597,0.01279422220278803,0.3703770918811077,0.4032322441948816,0.032855152313773894,Normal
0.38791414164082383,0.011971347570812044,0.3743333953934737,0.4064528470693275,0.03211945167585378,Normal
0.3861285125271163,0.01157111936414013,0.3701460165528434,0.4045426494900671,0.03439663293722367,Normal
0.3855260035512513,0.01225958417668443,0.3700272600843102,0.4078377738461247,0.03781051376181449,Normal
0.3920505102504209,0.012938706868228275,0.3723956361454429,0.4084737910259958,0.03607815488055288,Normal
0.38742457488908494,0.009769833558580954,0.3744479007029064,0.4064587384665107,0.032010837763604305,Normal
0.3892705543732226,0.008089602851746147,0.3765625842685118,0.4024978783990076,0.02593529413049578,Normal
0.3936207051870944,0.006937005676760456,0.3853026488880952,0.4044996683527027,0.0191970194646075,Normal
0.39363555438818343,0.012596319572309847,0.3718849632056906,0.4077653947492259,0.03588043154353532,Normal
0.3915064262046833,0.011327046635875858,0.3758441898942536,0.4057215822343171,0.02987739234006348,Normal
0.37985824161893855,0.007596318779591454,0.370989471902769,0.3938711677543693,0.022881695851600325,Normal
0.37995945609636844,0.008685844045257587,0.3708189287674097,0.3990535605729143,0.028234631805504617,Normal
0.39349217163319916,0.011796848648888709,0.375187685349619,0.4082620775155124,0.03307439216589342,Normal
0.38650357860011775,0.007909720831082252,0.3698192012722436,0.3959476635382772,0.026128462266033603,Normal
0.38956193117509896,0.012272303123434837,0.3722580097324804,0.4059452008873498,0.0336871911548694,Normal
0.3902506144429793,0.010853936028515873,0.3739454627994173,0.4053079026509515,0.031362439851534196,Normal
0.38570923014887715,0.008451236369092448,0.3718103515043517,0.4002360464924882,0.028425694988136463,Normal
0.38444172776972263,0.011901069319424551,0.3702493894470343,0.4077560571616607,0.03750666771462641,Normal
0.3959970572298095,0.0100282047572823,0.3794452214744453,0.4082752036830499,0.02882998220860461,Normal
0.38594506589362226,0.011437543295569855,0.3701166803307905,0.4035286941572255,0.033412013826434994,Normal
0.3822761043871695,0.008998282576867703,0.3733279857969664,0.3959466178811633,0.0226186320841969,Normal
0.39018225712736865,0.012311334967511146,0.3751532783770836,0.4074736906625456,0.03232041228546195,Normal
0.38325789034735785,0.01149367352342943,0.3699858369388417,0.4033990477296434,0.03341321079080173,Normal
0.38448535597059547,0.012044236139391725,0.3696911299469739,0.4069620230463536,0.0372708930993797,Normal
0.3861643733931471,0.012518533365953257,0.3701810801961147,0.404968263411885,0.034787183215770345,Normal
0.3932040866550223,0.013334435660725811,0.3707311940644794,0.406959019564762,0.036227825500282584,Normal
0.3861420155881351,0.011498110545737832,0.3729151855593918,0.4043671448840538,0.03145195932466199,Normal
0.3835930453696147,0.010945971636322032,0.3723993443877305,0.4029951984595158,0.030595854071785333,Normal
0.39556396001198574,0.010196915471815178,0.3772686211955008,0.4080889895005262,0.03082036830502538,Normal
0.38851628126953797,0.011408037901584664,0.373094975892442,0.4002038414261236,0.02710886553368158,Normal
0.38671266006506294,0.009262881086219936,0.3703440679899186,0.3995329308304822,0.0291888628405636,Normal
0.3885886249064648,0.013548793494040872,0.3723974371683497,0.4077335650723422,0.03533612790399249,Normal
0.38873818163043056,0.011036685368576236,0.3716860702280523,0.4075175424004285,0.0358314721723762,Normal
0.3875290001588875,0.010645576658325882,0.3699869442132442,0.4031693745091458,0.03318243029590162,Normal
0.39143151687947825,0.009838591661649939,0.3710679563900323,0.4068234761310086,0.035755519740976294,Normal
0.38610093544507235,0.013061950346313534,0.3702421562067467,0.4085032320060199,0.03826107579927318,Normal
0.3901554992979658,0.012106028406468598,0.3702316904074746,0.4061163218603801,0.03588463145290549,Normal
0.39234026903516317,0.008683344605420683,0.3771921534623401,0.4038263820990154,0.026634228636675306,Normal
0.39031948924762394,0.008942072682889437,0.3741434902217586,0.403180919838395,0.029037429616636412,Normal
0.38798293181247967,0.014731137790198598,0.3699287575146521,0.4048846198877829,0.03495586237313081,Normal
0.3842919328972731,0.009069427584575109,0.3721201699269698,0.397285330014388,0.025165160087418204,Normal
0.3876185931486207,0.012981733749702058,0.3705276205031367,0.4081582157784596,0.03763059527532292,Normal
0.39422821114070417,0.010793374701418421,0.375286191758257,0.408014860982724,0.03272866922446699,Normal
0.3932231043079782,0.013904727465660774,0.3703626176664721,0.4085080412705523,0.038145423604080186,Normal
0.3843112274960637,0.011835733149939548,0.3706444900070196,0.4080375580936532,0.03739306808663362,Normal
0.39011695603419716,0.012405016065485707,0.3731091393623406,0.4075911119174626,0.03448197255512203,Normal
0.3895247570156549,0.014146185607322455,0.3707331162439085,0.4065460430859667,0.035812926842058224,Normal
0.3915236903683765,0.011832328216526543,0.3759142379389407,0.4082587488009965,0.03234451086205581,Normal
0.3899909890452977,0.010887765038915621,0.3736920069082119,0.4035450609592529,0.029853054051040995,Normal
0.39264419485425306,0.011288446438652936,0.3750121192866359,0.4058264258550034,0.030814306568367478,Normal
0.38672226308485,0.013207148203938923,0.3724782742206291,0.4053549476746215,0.03287667345399237,Normal
0.39073471040167634,0.012277573674045385,0.3719861188165045,0.4084042135251783,0.0364180947086738,Normal
0.3917243227517531,0.012415218070389157,0.3718437685069164,0.4084392655820511,0.03659549707513471,Normal
0.3975112645947815,0.012359965335190048,0.372108150835594,0.4063635633789434,0.034255412543349406,Normal
0.392623413444282,0.0115267272703528,0.3775229873431334,0.4074715826306617,0.0299485952875283,Normal
0.3876145677118962,0.008452344482931652,0.3742852943794758,0.4011350521187865,0.026849757739310698,Normal
0.38840905061126996,0.012491236505386812,0.369855573417738,0.4011951290385369,0.031339555620798876,Normal
0.3880190592800871,0.012776217928662919,0.3697606575337716,0.4038356178956924,0.034074960361920814,Normal
0.39025315461479565,0.01377751849035467,0.3700398433250193,0.40646141439352,0.03642157106850069,Normal
0.38797544106564236,0.011457371328949204,0.3735468908648061,0.4045907294916174,0.031043838626811315,Normal
0.38565241000819606,0.010648685763909966,0.3710714634849917,0.4042004539757414,0.03312899049074969,Normal
0.3889256024575879,0.010186487266887126,0.3725654978147952,0.4024020870999634,0.02983658928516819,Normal
0.3865608072996228,0.013253051988121498,0.3703770918811077,0.4032322441948816,0.032855152313773894,Normal
0.38364181825345345,0.011606904732930499,0.3701460165528434,0.4064528470693275,0.03630683051648409,Normal
0.3857265821605679,0.0116972240765189,0.3703533938138651,0.4045426494900671,0.03418925567620196,Normal
0.3908164110208215,0.012569881916525532,0.3700272600843102,0.4084737910259958,0.0384465309416856,Normal
0.3912116578056046,0.012668052536842103,0.3723956361454429,0.4083816532142615,0.0359860170688186,Normal
